FID,Id,class,site_code,class_ID
604,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
605,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
606,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
607,0,EVERGREEN SHRUBS,SPRINGRIVER,3
608,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
609,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
610,0,NON VEGETATED,SPRINGRIVER,7
611,0,NON VEGETATED,SPRINGRIVER,7
612,0,NON VEGETATED,SPRINGRIVER,7
613,0,EVERGREEN SHRUBS,SPRINGRIVER,3
614,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
615,0,EVERGREEN SHRUBS,SPRINGRIVER,3
616,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
617,0,EVERGREEN SHRUBS,SPRINGRIVER,3
618,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
619,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
620,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
621,0,NON VEGETATED,SPRINGRIVER,7
622,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
623,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
624,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
625,0,BRYOPHYTES,SPRINGRIVER,1
626,0,NON VEGETATED,SPRINGRIVER,7
627,0,EVERGREEN SHRUBS,SPRINGRIVER,3
628,0,EVERGREEN SHRUBS,SPRINGRIVER,3
629,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
630,0,EVERGREEN SHRUBS,SPRINGRIVER,3
631,0,EVERGREEN SHRUBS,SPRINGRIVER,3
632,0,NON VEGETATED,SPRINGRIVER,7
633,0,EVERGREEN SHRUBS,SPRINGRIVER,3
634,0,NON VEGETATED,SPRINGRIVER,7
635,0,FORBS,SPRINGRIVER,4
636,0,EVERGREEN SHRUBS,SPRINGRIVER,3
637,0,NON VEGETATED,SPRINGRIVER,7
638,0,NON VEGETATED,SPRINGRIVER,7
639,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
640,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
641,0,EVERGREEN SHRUBS,SPRINGRIVER,3
642,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
643,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
644,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
645,0,EVERGREEN SHRUBS,SPRINGRIVER,3
646,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
647,0,NON VEGETATED,SPRINGRIVER,7
648,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
649,0,NON VEGETATED,SPRINGRIVER,7
650,0,EVERGREEN SHRUBS,SPRINGRIVER,3
651,0,GRAMINOIDS,SPRINGRIVER,5
652,0,NON VEGETATED,SPRINGRIVER,7
653,0,GRAMINOIDS,SPRINGRIVER,5
654,0,NON VEGETATED,SPRINGRIVER,7
655,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
656,0,GRAMINOIDS,SPRINGRIVER,5
657,0,BRYOPHYTES,SPRINGRIVER,1
658,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
659,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
660,0,LICHENS,SPRINGRIVER,6
661,0,LICHENS,SPRINGRIVER,6
662,0,LICHENS,SPRINGRIVER,6
663,0,EVERGREEN SHRUBS,SPRINGRIVER,3
664,0,LICHENS,SPRINGRIVER,6
665,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
666,0,EVERGREEN SHRUBS,SPRINGRIVER,3
667,0,NON VEGETATED,SPRINGRIVER,7
668,0,NON VEGETATED,SPRINGRIVER,7
669,0,BRYOPHYTES,SPRINGRIVER,1
670,0,NON VEGETATED,SPRINGRIVER,7
671,0,NON VEGETATED,SPRINGRIVER,7
672,0,GRAMINOIDS,SPRINGRIVER,5
673,0,NON VEGETATED,SPRINGRIVER,7
674,0,NON VEGETATED,SPRINGRIVER,7
675,0,NON VEGETATED,SPRINGRIVER,7
676,0,NON VEGETATED,SPRINGRIVER,7
677,0,NON VEGETATED,SPRINGRIVER,7
678,0,DECIDUOUS SHRUBS,SPRINGRIVER,2
679,0,NON VEGETATED,SPRINGRIVER,7
680,0,NON VEGETATED,SPRINGRIVER,7
681,0,BRYOPHYTES,BABBAGE,1
682,0,BRYOPHYTES,BABBAGE,1
683,0,BRYOPHYTES,BABBAGE,1
684,0,BRYOPHYTES,BABBAGE,1
685,0,BRYOPHYTES,BABBAGE,1
686,0,BRYOPHYTES,BABBAGE,1
687,0,BRYOPHYTES,BABBAGE,1
688,0,BRYOPHYTES,BABBAGE,1
689,0,BRYOPHYTES,BABBAGE,1
690,0,BRYOPHYTES,BABBAGE,1
691,0,BRYOPHYTES,DEW,1
692,0,BRYOPHYTES,DEW,1
693,0,FORBS,DEW,4
694,0,FORBS,DEW,4
695,0,BRYOPHYTES,DEW,1
696,0,FORBS,DEW,4
697,0,FORBS,DEW,4
698,0,FORBS,DEW,4
699,0,FORBS,DEW,4
700,0,FORBS,DEW,4
701,0,GRAMINOIDS,DEW,5
702,0,FORBS,SHEEPCREEK,4
703,0,FORBS,SHEEPCREEK,4
704,0,LICHENS,TWELVEMILE,6
705,0,LICHENS,TWELVEMILE,6
706,0,DECIDUOUS SHRUBS,TWELVEMILE,2
707,0,LICHENS,TWELVEMILE,6
708,0,EVERGREEN SHRUBS,TWELVEMILE,3
709,0,DECIDUOUS SHRUBS,TWELVEMILE,2
710,0,EVERGREEN SHRUBS,TWELVEMILE,3
711,0,LICHENS,TWELVEMILE,6
712,0,LICHENS,TWELVEMILE,6
713,0,DECIDUOUS SHRUBS,TWELVEMILE,2
714,0,DECIDUOUS SHRUBS,TWELVEMILE,2
715,0,DECIDUOUS SHRUBS,TWELVEMILE,2
716,0,DECIDUOUS SHRUBS,TWELVEMILE,2
717,0,LICHENS,TWELVEMILE,6
718,0,DECIDUOUS SHRUBS,TWELVEMILE,2
719,0,EVERGREEN SHRUBS,TWELVEMILE,3
720,0,BRYOPHYTES,TWELVEMILE,1
721,0,DECIDUOUS SHRUBS,TWELVEMILE,2
722,0,DECIDUOUS SHRUBS,TWELVEMILE,2
723,0,EVERGREEN SHRUBS,TWELVEMILE,3
724,0,EVERGREEN SHRUBS,TWELVEMILE,3
725,0,DECIDUOUS SHRUBS,TWELVEMILE,2
726,0,TREES,TWELVEMILE,9
727,0,NON VEGETATED,TWELVEMILE,7
728,0,BRYOPHYTES,TWELVEMILE,1
729,0,BRYOPHYTES,TWELVEMILE,1
730,0,DECIDUOUS SHRUBS,TWELVEMILE,2
731,0,LICHENS,TWELVEMILE,6
732,0,DECIDUOUS SHRUBS,TWELVEMILE,2
733,0,BRYOPHYTES,TWELVEMILE,1
734,0,EVERGREEN SHRUBS,TWELVEMILE,3
735,0,DECIDUOUS SHRUBS,TWELVEMILE,2
736,0,LICHENS,TWELVEMILE,6
737,0,NON VEGETATED,TWELVEMILE,7
738,0,NON VEGETATED,TWELVEMILE,7
739,0,NON VEGETATED,TWELVEMILE,7
740,0,NON VEGETATED,TWELVEMILE,7
741,0,NON VEGETATED,TWELVEMILE,7
742,0,NON VEGETATED,TWELVEMILE,7
743,0,NON VEGETATED,TWELVEMILE,7
744,0,NON VEGETATED,TWELVEMILE,7
745,0,LICHENS,TWELVEMILE,6
746,0,LICHENS,TWELVEMILE,6
747,0,TREES,TWELVEMILE,9
748,0,LICHENS,TWELVEMILE,6
749,0,BRYOPHYTES,TWELVEMILE,1
750,0,BRYOPHYTES,TWELVEMILE,1
751,0,BRYOPHYTES,TWELVEMILE,1
752,0,SHADOW,TWELVEMILE,8
753,0,BRYOPHYTES,TWELVEMILE,1
754,0,BRYOPHYTES,TWELVEMILE,1
755,0,TREES,TWELVEMILE,9
756,0,BRYOPHYTES,TWELVEMILE,1
757,0,DECIDUOUS SHRUBS,TWELVEMILE,2
758,0,DECIDUOUS SHRUBS,TWELVEMILE,2
759,0,LICHENS,TWELVEMILE,6
760,0,EVERGREEN SHRUBS,TWELVEMILE,3
761,0,EVERGREEN SHRUBS,TWELVEMILE,3
762,0,EVERGREEN SHRUBS,TWELVEMILE,3
763,0,EVERGREEN SHRUBS,TWELVEMILE,3
764,0,EVERGREEN SHRUBS,TWELVEMILE,3
765,0,EVERGREEN SHRUBS,TWELVEMILE,3
766,0,EVERGREEN SHRUBS,TWELVEMILE,3
767,0,DECIDUOUS SHRUBS,TWELVEMILE,2
768,0,GRAMINOIDS,TWELVEMILE,5
769,0,LICHENS,TWELVEMILE,6
770,0,LICHENS,TWELVEMILE,6
771,0,GRAMINOIDS,TWELVEMILE,5
772,0,GRAMINOIDS,TWELVEMILE,5
773,0,BRYOPHYTES,TWELVEMILE,1
774,0,GRAMINOIDS,TWELVEMILE,5
775,0,GRAMINOIDS,TWELVEMILE,5
776,0,GRAMINOIDS,TWELVEMILE,5
777,0,BRYOPHYTES,TWELVEMILE,1
778,0,LICHENS,QUARTZ02,6
779,0,DECIDUOUS SHRUBS,QUARTZ02,2
780,0,DECIDUOUS SHRUBS,QUARTZ02,2
781,0,DECIDUOUS SHRUBS,QUARTZ02,2
782,0,NON VEGETATED,QUARTZ02,7
783,0,NON VEGETATED,QUARTZ02,7
784,0,EVERGREEN SHRUBS,QUARTZ02,3
785,0,GRAMINOIDS,QUARTZ02,5
786,0,LICHENS,QUARTZ02,6
787,0,EVERGREEN SHRUBS,QUARTZ02,3
788,0,FORBS,QUARTZ02,4
789,0,DECIDUOUS SHRUBS,QUARTZ02,2
790,0,GRAMINOIDS,QUARTZ02,5
791,0,GRAMINOIDS,QUARTZ02,5
792,0,LICHENS,QUARTZ02,6
793,0,EVERGREEN SHRUBS,QUARTZ02,3
794,0,FORBS,QUARTZ02,4
795,0,EVERGREEN SHRUBS,QUARTZ02,3
796,0,LICHENS,QUARTZ02,6
797,0,NON VEGETATED,QUARTZ02,7
798,0,EVERGREEN SHRUBS,QUARTZ02,3
799,0,LICHENS,QUARTZ02,6
800,0,DECIDUOUS SHRUBS,QUARTZ02,2
801,0,DECIDUOUS SHRUBS,QUARTZ02,2
802,0,DECIDUOUS SHRUBS,QUARTZ02,2
803,0,EVERGREEN SHRUBS,QUARTZ02,3
804,0,EVERGREEN SHRUBS,QUARTZ02,3
805,0,GRAMINOIDS,QUARTZ02,5
806,0,NON VEGETATED,QUARTZ02,7
807,0,NON VEGETATED,QUARTZ02,7
808,0,EVERGREEN SHRUBS,QUARTZ02,3
809,0,EVERGREEN SHRUBS,QUARTZ02,3
810,0,EVERGREEN SHRUBS,QUARTZ02,3
811,0,NON VEGETATED,QUARTZ02,7
812,0,BRYOPHYTES,QUARTZ02,1
813,0,BRYOPHYTES,QUARTZ02,1
814,0,BRYOPHYTES,QUARTZ02,1
815,0,NON VEGETATED,QUARTZ02,7
816,0,TREES,QUARTZ02,9
817,0,BRYOPHYTES,QUARTZ02,1
818,0,DECIDUOUS SHRUBS,QUARTZ02,2
819,0,TREES,QUARTZ02,9
820,0,NON VEGETATED,QUARTZ02,7
821,0,NON VEGETATED,QUARTZ02,7
822,0,GRAMINOIDS,QUARTZ02,5
823,0,NON VEGETATED,QUARTZ02,7
824,0,LICHENS,QUARTZ02,6
825,0,LICHENS,QUARTZ02,6
826,0,DECIDUOUS SHRUBS,PEDRO,2
827,0,BRYOPHYTES,PEDRO,1
828,0,DECIDUOUS SHRUBS,PEDRO,2
829,0,DECIDUOUS SHRUBS,PEDRO,2
830,0,NON VEGETATED,PEDRO,7
831,0,EVERGREEN SHRUBS,PEDRO,3
832,0,TREES,PEDRO,9
833,0,NON VEGETATED,PEDRO,7
834,0,TREES,PEDRO,9
835,0,BRYOPHYTES,PEDRO,1
836,0,TREES,PEDRO,9
837,0,BRYOPHYTES,PEDRO,1
838,0,NON VEGETATED,PEDRO,7
839,0,NON VEGETATED,PEDRO,7
840,0,EVERGREEN SHRUBS,PEDRO,3
841,0,DECIDUOUS SHRUBS,PEDRO,2
842,0,EVERGREEN SHRUBS,PEDRO,3
843,0,DECIDUOUS SHRUBS,PEDRO,2
844,0,DECIDUOUS SHRUBS,PEDRO,2
845,0,DECIDUOUS SHRUBS,PEDRO,2
846,0,EVERGREEN SHRUBS,PEDRO,3
847,0,DECIDUOUS SHRUBS,PEDRO,2
848,0,DECIDUOUS SHRUBS,PEDRO,2
849,0,DECIDUOUS SHRUBS,PEDRO,2
850,0,BRYOPHYTES,PEDRO,1
851,0,BRYOPHYTES,PEDRO,1
852,0,FORBS,PEDRO,4
853,0,DECIDUOUS SHRUBS,PEDRO,2
854,0,DECIDUOUS SHRUBS,PEDRO,2
855,0,BRYOPHYTES,PEDRO,1
856,0,BRYOPHYTES,PEDRO,1
857,0,EVERGREEN SHRUBS,PEDRO,3
858,0,NON VEGETATED,PEDRO,7
859,0,NON VEGETATED,PEDRO,7
860,0,NON VEGETATED,PEDRO,7
861,0,NON VEGETATED,PEDRO,7
862,0,NON VEGETATED,PEDRO,7
863,0,NON VEGETATED,PEDRO,7
864,0,TREES,PEDRO,9
865,0,DECIDUOUS SHRUBS,PEDRO,2
866,0,DECIDUOUS SHRUBS,PEDRO,2
867,0,BRYOPHYTES,PEDRO,1
868,0,FORBS,PEDRO,4
869,0,FORBS,PEDRO,4
870,0,FORBS,PEDRO,4
871,0,FORBS,PEDRO,4
872,0,FORBS,PEDRO,4
873,0,FORBS,PEDRO,4
874,0,FORBS,PEDRO,4
875,0,FORBS,PEDRO,4
876,0,FORBS,PEDRO,4
877,0,FORBS,PEDRO,4
878,0,NON VEGETATED,PEDRO,7
879,0,NON VEGETATED,PEDRO,7
880,0,GRAMINOIDS,LOWERQUARRY,5
881,0,FORBS,LOWERQUARRY,4
882,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
883,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
884,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
885,0,GRAMINOIDS,LOWERQUARRY,5
886,0,FORBS,LOWERQUARRY,4
887,0,FORBS,LOWERQUARRY,4
888,0,BRYOPHYTES,LOWERQUARRY,1
889,0,EVERGREEN SHRUBS,LOWERQUARRY,3
890,0,BRYOPHYTES,LOWERQUARRY,1
891,0,NON VEGETATED,LOWERQUARRY,7
892,0,GRAMINOIDS,LOWERQUARRY,5
893,0,GRAMINOIDS,LOWERQUARRY,5
894,0,FORBS,LOWERQUARRY,4
895,0,FORBS,LOWERQUARRY,4
896,0,FORBS,LOWERQUARRY,4
897,0,NON VEGETATED,LOWERQUARRY,7
898,0,NON VEGETATED,LOWERQUARRY,7
899,0,BRYOPHYTES,LOWERQUARRY,1
900,0,LICHENS,LOWERQUARRY,6
901,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
902,0,NON VEGETATED,LOWERQUARRY,7
903,0,EVERGREEN SHRUBS,LOWERQUARRY,3
904,0,EVERGREEN SHRUBS,LOWERQUARRY,3
905,0,BRYOPHYTES,LOWERQUARRY,1
906,0,GRAMINOIDS,LOWERQUARRY,5
907,0,NON VEGETATED,LOWERQUARRY,7
908,0,NON VEGETATED,LOWERQUARRY,7
909,0,FORBS,LOWERQUARRY,4
910,0,GRAMINOIDS,LOWERQUARRY,5
911,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
912,0,EVERGREEN SHRUBS,LOWERQUARRY,3
913,0,GRAMINOIDS,LOWERQUARRY,5
914,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
915,0,FORBS,LOWERQUARRY,4
916,0,BRYOPHYTES,LOWERQUARRY,1
917,0,NON VEGETATED,LOWERQUARRY,7
918,0,GRAMINOIDS,LOWERQUARRY,5
919,0,BRYOPHYTES,LOWERQUARRY,1
920,0,EVERGREEN SHRUBS,LOWERQUARRY,3
921,0,GRAMINOIDS,LOWERQUARRY,5
922,0,GRAMINOIDS,LOWERQUARRY,5
923,0,BRYOPHYTES,LOWERQUARRY,1
924,0,FORBS,LOWERQUARRY,4
925,0,FORBS,LOWERQUARRY,4
926,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
927,0,GRAMINOIDS,LOWERQUARRY,5
928,0,GRAMINOIDS,LOWERQUARRY,5
929,0,BRYOPHYTES,LOWERQUARRY,1
930,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
931,0,FORBS,LOWERQUARRY,4
932,0,FORBS,LOWERQUARRY,4
933,0,FORBS,LOWERQUARRY,4
934,0,BRYOPHYTES,LOWERQUARRY,1
935,0,FORBS,LOWERQUARRY,4
936,0,NON VEGETATED,LOWERQUARRY,7
937,0,NON VEGETATED,LOWERQUARRY,7
938,0,NON VEGETATED,LOWERQUARRY,7
939,0,NON VEGETATED,LOWERQUARRY,7
940,0,NON VEGETATED,LOWERQUARRY,7
941,0,BRYOPHYTES,LOWERQUARRY,1
942,0,BRYOPHYTES,LOWERQUARRY,1
943,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
944,0,GRAMINOIDS,LOWERQUARRY,5
945,0,GRAMINOIDS,LOWERQUARRY,5
946,0,DECIDUOUS SHRUBS,LOWERQUARRY,2
947,0,TREES,PEDRO,9
948,0,TREES,PEDRO,9
949,0,TREES,PEDRO,9
950,0,TREES,PEDRO,9
951,0,TREES,PEDRO,9
952,0,TREES,PEDRO,9
953,0,TREES,PEDRO,9
954,0,TREES,PEDRO,9
955,0,TREES,PEDRO,9
956,0,TREES,PEDRO,9
957,0,TREES,PEDRO,9
958,0,TREES,PEDRO,9
959,0,TREES,PEDRO,9
960,0,TREES,PEDRO,9
961,0,TREES,PEDRO,9
962,0,TREES,PEDRO,9
963,0,FORBS,PEDRO,4
964,0,DECIDUOUS SHRUBS,PEDRO,2
965,0,GRAMINOIDS,PEDRO,5
966,0,GRAMINOIDS,PEDRO,5
967,0,DECIDUOUS SHRUBS,PEDRO,2
968,0,DECIDUOUS SHRUBS,PEDRO,2
969,0,GRAMINOIDS,PEDRO,5
970,0,GRAMINOIDS,PEDRO,5
971,0,DECIDUOUS SHRUBS,PEDRO,2
972,0,DECIDUOUS SHRUBS,PEDRO,2
973,0,DECIDUOUS SHRUBS,PEDRO,2
974,0,TREES,PEDRO,9
975,0,TREES,PEDRO,9
976,0,DECIDUOUS SHRUBS,PEDRO,2
977,0,DECIDUOUS SHRUBS,PEDRO,2
978,0,DECIDUOUS SHRUBS,PEDRO,2
979,0,DECIDUOUS SHRUBS,PEDRO,2
980,0,TREES,PEDRO,9
981,0,DECIDUOUS SHRUBS,PEDRO,2
982,0,DECIDUOUS SHRUBS,PEDRO,2
983,0,DECIDUOUS SHRUBS,PEDRO,2
984,0,DECIDUOUS SHRUBS,PEDRO,2
985,0,DECIDUOUS SHRUBS,PEDRO,2
986,0,TREES,PEDRO,9
987,0,DECIDUOUS SHRUBS,PEDRO,2
988,0,TREES,PEDRO,9
989,0,DECIDUOUS SHRUBS,PEDRO,2
990,0,DECIDUOUS SHRUBS,PEDRO,2
991,0,DECIDUOUS SHRUBS,PEDRO,2
992,0,DECIDUOUS SHRUBS,PEDRO,2
993,0,DECIDUOUS SHRUBS,PEDRO,2
994,0,TREES,PEDRO,9
995,0,DECIDUOUS SHRUBS,PEDRO,2
996,0,TREES,PEDRO,9
997,0,TREES,PEDRO,9
998,0,DECIDUOUS SHRUBS,PEDRO,2
999,0,DECIDUOUS SHRUBS,PEDRO,2
1000,0,DECIDUOUS SHRUBS,PEDRO,2
1001,0,DECIDUOUS SHRUBS,PEDRO,2
1002,0,DECIDUOUS SHRUBS,PEDRO,2
1003,0,TREES,PEDRO,9
1004,0,TREES,PEDRO,9
1005,0,TREES,PEDRO,9
1006,0,DECIDUOUS SHRUBS,PEDRO,2
1007,0,DECIDUOUS SHRUBS,PEDRO,2
1008,0,DECIDUOUS SHRUBS,PEDRO,2
1009,0,DECIDUOUS SHRUBS,PEDRO,2
1010,0,TREES,PEDRO,9
1011,0,DECIDUOUS SHRUBS,PEDRO,2
1012,0,DECIDUOUS SHRUBS,PEDRO,2
1013,0,DECIDUOUS SHRUBS,PEDRO,2
1014,0,TREES,PEDRO,9
1015,0,TREES,PEDRO,9
1016,0,DECIDUOUS SHRUBS,PEDRO,2
1017,0,DECIDUOUS SHRUBS,PEDRO,2
1018,0,DECIDUOUS SHRUBS,PEDRO,2
1019,0,DECIDUOUS SHRUBS,PEDRO,2
1020,0,DECIDUOUS SHRUBS,PEDRO,2
1021,0,DECIDUOUS SHRUBS,PEDRO,2
1022,0,TREES,PEDRO,9
1023,0,DECIDUOUS SHRUBS,PEDRO,2
1024,0,DECIDUOUS SHRUBS,PEDRO,2
1025,0,DECIDUOUS SHRUBS,PEDRO,2
1026,0,TREES,PEDRO,9
1027,0,DECIDUOUS SHRUBS,PEDRO,2
1028,0,TREES,PEDRO,9
1029,0,TREES,PEDRO,9
1030,0,DECIDUOUS SHRUBS,PEDRO,2
1031,0,TREES,PEDRO,9
1032,0,TREES,PEDRO,9
1033,0,TREES,PEDRO,9
1034,0,DECIDUOUS SHRUBS,PEDRO,2
1035,0,DECIDUOUS SHRUBS,PEDRO,2
1036,0,TREES,PEDRO,9
1037,0,TREES,PEDRO,9
1038,0,DECIDUOUS SHRUBS,PEDRO,2
1039,0,SHADOW,PEDRO,8
1040,0,SHADOW,PEDRO,8
1041,0,SHADOW,PEDRO,8
1042,0,DECIDUOUS SHRUBS,PEDRO,2
1043,0,DECIDUOUS SHRUBS,PEDRO,2
1044,0,DECIDUOUS SHRUBS,PEDRO,2
1045,0,DECIDUOUS SHRUBS,PEDRO,2
1046,0,SHADOW,PEDRO,8
1047,0,BRYOPHYTES,PEDRO,1
1048,0,BRYOPHYTES,PEDRO,1
1049,0,BRYOPHYTES,PEDRO,1
1050,0,BRYOPHYTES,PEDRO,1
1051,0,BRYOPHYTES,PEDRO,1
1052,0,BRYOPHYTES,PEDRO,1
1053,0,BRYOPHYTES,PEDRO,1
1054,0,BRYOPHYTES,PEDRO,1
1055,0,BRYOPHYTES,PEDRO,1
1056,0,BRYOPHYTES,PEDRO,1
1057,0,BRYOPHYTES,PEDRO,1
1058,0,BRYOPHYTES,PEDRO,1
1059,0,BRYOPHYTES,PEDRO,1
1060,0,FORBS,PEDRO,4
1061,0,FORBS,PEDRO,4
1062,0,NON VEGETATED,PEDRO,7
1063,0,NON VEGETATED,PEDRO,7
1064,0,NON VEGETATED,PEDRO,7
1065,0,NON VEGETATED,PEDRO,7
1066,0,SHADOW,PEDRO,8
1067,0,DECIDUOUS SHRUBS,PEDRO,2
1068,0,SHADOW,PEDRO,8
1069,0,NON VEGETATED,PEDRO,7
1070,0,GRAMINOIDS,PEDRO,5
1071,0,GRAMINOIDS,PEDRO,5
1072,0,NON VEGETATED,PEDRO,7
1073,0,GRAMINOIDS,PEDRO,5
1074,0,GRAMINOIDS,PEDRO,5
1075,0,NON VEGETATED,PEDRO,7
1076,0,GRAMINOIDS,PEDRO,5
1077,0,GRAMINOIDS,PEDRO,5
1078,0,GRAMINOIDS,PEDRO,5
1079,0,NON VEGETATED,PEDRO,7
1080,0,FORBS,PEDRO,4
1081,0,FORBS,PEDRO,4
1082,0,GRAMINOIDS,PEDRO,5
1083,0,GRAMINOIDS,PEDRO,5
1084,0,GRAMINOIDS,PEDRO,5
1085,0,NON VEGETATED,PEDRO,7
1086,0,DECIDUOUS SHRUBS,PEDRO,2
1087,0,DECIDUOUS SHRUBS,PEDRO,2
1088,0,NON VEGETATED,PEDRO,7
1089,0,NON VEGETATED,PEDRO,7
1090,0,NON VEGETATED,PEDRO,7
1091,0,NON VEGETATED,PEDRO,7
1092,0,NON VEGETATED,PEDRO,7
1093,0,NON VEGETATED,PEDRO,7
1094,0,NON VEGETATED,PEDRO,7
1095,0,NON VEGETATED,PEDRO,7
1096,0,BRYOPHYTES,PEDRO,1
1097,0,BRYOPHYTES,PEDRO,1
1098,0,NON VEGETATED,PEDRO,7
1099,0,NON VEGETATED,PEDRO,7
1100,0,BRYOPHYTES,PEDRO,1
1101,0,NON VEGETATED,PEDRO,7
1102,0,NON VEGETATED,PEDRO,7
1103,0,BRYOPHYTES,PEDRO,1
1104,0,EVERGREEN SHRUBS,PEDRO,3
1105,0,EVERGREEN SHRUBS,PEDRO,3
1106,0,EVERGREEN SHRUBS,PEDRO,3
1107,0,NON VEGETATED,PEDRO,7
1108,0,EVERGREEN SHRUBS,PEDRO,3
1109,0,EVERGREEN SHRUBS,PEDRO,3
1110,0,EVERGREEN SHRUBS,PEDRO,3
1111,0,EVERGREEN SHRUBS,PEDRO,3
1112,0,EVERGREEN SHRUBS,PEDRO,3
1113,0,FORBS,PEDRO,4
1114,0,FORBS,PEDRO,4
1115,0,BRYOPHYTES,PEDRO,1
1116,0,BRYOPHYTES,PEDRO,1
1117,0,BRYOPHYTES,PEDRO,1
1118,0,BRYOPHYTES,PEDRO,1
1119,0,BRYOPHYTES,PEDRO,1
1120,0,BRYOPHYTES,PEDRO,1
1121,0,BRYOPHYTES,PEDRO,1
1122,0,EVERGREEN SHRUBS,PEDRO,3
1123,0,EVERGREEN SHRUBS,PEDRO,3
1124,0,EVERGREEN SHRUBS,PEDRO,3
1125,0,EVERGREEN SHRUBS,PEDRO,3
1126,0,EVERGREEN SHRUBS,PEDRO,3
1127,0,EVERGREEN SHRUBS,PEDRO,3
1128,0,EVERGREEN SHRUBS,PEDRO,3
1129,0,EVERGREEN SHRUBS,PEDRO,3
1130,0,BRYOPHYTES,PEDRO,1
1131,0,NON VEGETATED,PEDRO,7
1132,0,NON VEGETATED,PEDRO,7
1133,0,NON VEGETATED,PEDRO,7
1134,0,NON VEGETATED,PEDRO,7
1135,0,NON VEGETATED,PEDRO,7
1136,0,FORBS,PEDRO,4
1137,0,FORBS,PEDRO,4
1138,0,FORBS,PEDRO,4
1139,0,NON VEGETATED,PEDRO,7
1140,0,EVERGREEN SHRUBS,PEDRO,3
1141,0,TREES,PEDRO,9
1142,0,TREES,PEDRO,9
1143,0,DECIDUOUS SHRUBS,PEDRO,2
1144,0,EVERGREEN SHRUBS,PEDRO,3
1145,0,DECIDUOUS SHRUBS,PEDRO,2
1146,0,NON VEGETATED,PEDRO,7
1147,0,DECIDUOUS SHRUBS,PEDRO,2
1148,0,DECIDUOUS SHRUBS,PEDRO,2
1149,0,DECIDUOUS SHRUBS,PEDRO,2
1150,0,DECIDUOUS SHRUBS,PEDRO,2
1151,0,NON VEGETATED,PEDRO,7
1152,0,NON VEGETATED,PEDRO,7
1153,0,BRYOPHYTES,PEDRO,1
1154,0,BRYOPHYTES,PEDRO,1
1155,0,BRYOPHYTES,PEDRO,1
1156,0,NON VEGETATED,PEDRO,7
1157,0,BRYOPHYTES,PEDRO,1
1158,0,NON VEGETATED,PEDRO,7
1159,0,BRYOPHYTES,PEDRO,1
1160,0,BRYOPHYTES,PEDRO,1
1161,0,BRYOPHYTES,PEDRO,1
1162,0,BRYOPHYTES,PEDRO,1
1163,0,NON VEGETATED,PEDRO,7
1164,0,BRYOPHYTES,PEDRO,1
1165,0,NON VEGETATED,PEDRO,7
1166,0,NON VEGETATED,PEDRO,7
1167,0,NON VEGETATED,PEDRO,7
1168,0,NON VEGETATED,PEDRO,7
1169,0,NON VEGETATED,PEDRO,7
1170,0,BRYOPHYTES,PEDRO,1
1171,0,BRYOPHYTES,PEDRO,1
1172,0,NON VEGETATED,PEDRO,7
1173,0,BRYOPHYTES,PEDRO,1
1174,0,NON VEGETATED,PEDRO,7
1175,0,NON VEGETATED,PEDRO,7
1176,0,DECIDUOUS SHRUBS,TWELVEMILE,2
1177,0,NON VEGETATED,TWELVEMILE,7
1178,0,LICHENS,TWELVEMILE,6
1179,0,DECIDUOUS SHRUBS,TWELVEMILE,2
1180,0,DECIDUOUS SHRUBS,TWELVEMILE,2
