"site_code","quadrat_num","PFT","weight_observed","cover_observed","cover_predicted","quad_label","weight_predicted_ci","weight_predicted","weight_predicted_lwr","weight_predicted_upr"
"MOLLYCREEK","90m","TOTAL",128.27,"N/A","N/A","MOLLYCREEK 90m",65.654186988,105.688794148,76.036775044,141.25528267
"MOSQUITOCREEK","10m","TOTAL",20.04,"N/A","N/A","MOSQUITOCREEK 10m",13.805040993,14.805029776,9.205126416,23.09915512
"MOSQUITOCREEK","30m","TOTAL",221.8,"N/A","N/A","MOSQUITOCREEK 30m",49.593202819,79.538829775,56.590972658,106.588220612
"MOSQUITOCREEK","50m","TOTAL",35.41,"N/A","N/A","MOSQUITOCREEK 50m",58.36356994,67.001399736,43.059564875,100.880080788
"OBRIAN","10m","TOTAL",89.3,"N/A","N/A","OBRIAN 10m",25.466025459,57.450167832,43.706378132,71.212586118
"OBRIAN","30m","TOTAL",92.219,"N/A","N/A","OBRIAN 30m",17.816129528,39.110248537,30.610791398,49.298701696
"OBRIAN","50m","TOTAL",46.992,"N/A","N/A","OBRIAN 50m",32.04613661,63.872659905,50.585868697,81.293345081
"OBRIAN","70m","TOTAL",93.271,"N/A","N/A","OBRIAN 70m",46.443098466,98.434660088,76.137780566,122.590195675
"OBRIAN","90m","TOTAL",58.739,"N/A","N/A","OBRIAN 90m",20.979528767,45.935355651,35.834959784,56.799069126
"OGILVIE","10m","TOTAL",105.904,"N/A","N/A","OGILVIE 10m",42.791923348,94.988590442,74.320721696,116.190538503
"OGILVIE","30m","TOTAL",104.384,"N/A","N/A","OGILVIE 30m",90.211077837,174.012879266,132.508734825,222.719812539
"OGILVIE","50m","TOTAL",121.989,"N/A","N/A","OGILVIE 50m",42.56103063,95.238320081,75.311143936,116.459929604
"OGILVIE","70m","TOTAL",148.503,"N/A","N/A","OGILVIE 70m",75.186456021,167.365488338,131.619198257,207.669724247
"OGILVIE","90m","TOTAL",63.44,"N/A","N/A","OGILVIE 90m",40.419988119,103.120970704,84.125119292,124.35379895
"PAGE","10m","TOTAL",64.867,"N/A","N/A","PAGE 10m",18.582058484,42.445454519,34.071445354,51.751822546
"PAGE","30m","TOTAL",54.074,"N/A","N/A","PAGE 30m",26.398546714,49.301800934,37.209785607,63.819434947
"PAGE","50m","TOTAL",47.881,"N/A","N/A","PAGE 50m",18.842502487,44.256387563,36.319712238,55.474343514
"PAGE","70m","TOTAL",44.947,"N/A","N/A","PAGE 70m",33.76783055,88.038417819,72.019600248,107.118828197
"PAGE","90m","TOTAL",70.369,"N/A","N/A","PAGE 90m",25.310512505,62.901350483,50.693256365,76.047433753
"PEDRO","10m","TOTAL",120.399,"N/A","N/A","PEDRO 10m",68.918318175,80.811967077,50.291602144,119.300130242
"PEDRO","30m","TOTAL",163.17,"N/A","N/A","PEDRO 30m",298.11039524,382.023170113,247.92589957,543.798319397
"PEDRO","50m","TOTAL",155.979,"N/A","N/A","PEDRO 50m",127.03890655,147.596511788,93.921695942,221.769764649
"PEDRO","70m","TOTAL",378.378,"N/A","N/A","PEDRO 70m",485.417406511,598.672008521,380.637513297,865.494349348
"PEDRO","90m","TOTAL",266.607,"N/A","N/A","PEDRO 90m",137.711881302,176.997692312,113.86509856,251.063505573
"PINNELL","10m","TOTAL",130.726,"N/A","N/A","PINNELL 10m",40.128732352,76.377528587,58.357764486,97.7406291
"PINNELL","30m","TOTAL",97.758,"N/A","N/A","PINNELL 30m",12.190571121,24.567587305,18.849675041,29.851348633
"PINNELL","50m","TOTAL",61.934,"N/A","N/A","PINNELL 50m",12.615096084,31.936924156,25.997546719,37.805671669
"PINNELL","70m","TOTAL",147.9,"N/A","N/A","PINNELL 70m",55.994922688,128.445031047,102.765289452,158.284242924
"PINNELL","90m","TOTAL",76.968,"N/A","N/A","PINNELL 90m",40.235921373,78.749012015,59.643888236,99.436576146
"PORCUPINECREEK","10m","TOTAL",71.893,"N/A","N/A","PORCUPINECREEK 10m",31.608216262,53.458980966,38.96599888,70.455311901
"PORCUPINECREEK","30m","TOTAL",179.45,"N/A","N/A","PORCUPINECREEK 30m",83.869098187,156.549253264,117.353794516,201.421723081
"PORCUPINECREEK","50m","TOTAL",48.172,"N/A","N/A","PORCUPINECREEK 50m",27.416319142,49.028928351,36.058059142,62.71863156
"PORCUPINECREEK","70m","TOTAL",40.724,"N/A","N/A","PORCUPINECREEK 70m",34.572744029,67.499432668,51.46140491,85.99985845
"PORCUPINECREEK","90m","TOTAL",39.189,"N/A","N/A","PORCUPINECREEK 90m",34.445510559,58.687102303,42.921910124,77.491313255
"PRINDLE","10m","TOTAL",106.9,"N/A","N/A","PRINDLE 10m",23.560018386,69.339895908,58.350258675,82.306029099
"PRINDLE","30m","TOTAL",170.35,"N/A","N/A","PRINDLE 30m",33.182819506,91.536171363,74.197840065,106.259016095
"PRINDLE","50m","TOTAL",94.18,"N/A","N/A","PRINDLE 50m",57.283383275,167.82499738,140.514615946,197.614417268
"PRINDLE","70m","TOTAL",99.51,"N/A","N/A","PRINDLE 70m",36.401551901,104.208163742,86.656801024,122.077044445
"PRINDLE","90m","TOTAL",80.17,"N/A","N/A","PRINDLE 90m",73.291535861,219.124942848,184.076391068,257.367927288
"QUARTZ02","10m","TOTAL",153,"N/A","N/A","QUARTZ02 10m",75.009217916,122.731801164,86.656091623,161.298211935
"QUARTZ02","30m","TOTAL",203.51,"N/A","N/A","QUARTZ02 30m",116.457198945,182.183562596,127.314418059,244.420441663
"QUARTZ02","50m","TOTAL",174.29,"N/A","N/A","QUARTZ02 50m",30.544739327,49.896004635,35.896351322,66.566209455
"QUARTZ02","70m","TOTAL",176.84,"N/A","N/A","QUARTZ02 70m",74.331662465,124.679440376,88.330631206,165.574458759
"QUARTZ02","90m","TOTAL",58.27,"N/A","N/A","QUARTZ02 90m",32.19719015,52.48694567,37.597298095,68.95438271
"SCHAR","10m","TOTAL",123.02,"N/A","N/A","SCHAR 10m",51.56035346,108.694750399,84.785642288,136.203061631
"SCHAR","30m","TOTAL",259.95,"N/A","N/A","SCHAR 30m",137.01014864,267.61911239,203.67168186,340.681831
"SCHAR","50m","TOTAL",68.6,"N/A","N/A","SCHAR 50m",59.10999593,126.44617489,98.87806229,157.44487663
"SCHAR","70m","TOTAL",83.75,"N/A","N/A","SCHAR 70m",28.568083272,54.51207456,41.587625563,68.861814111
"SCHAR","90m","TOTAL",28.08,"N/A","N/A","SCHAR 90m",14.377315449,34.144950543,27.403700112,41.752404358
"SEELA","10m","TOTAL",28.571,"N/A","N/A","SEELA 10m",9.515590833,22.470151895,18.228966622,27.571908192
"SEELA","30m","TOTAL",17.893,"N/A","N/A","SEELA 30m",16.389929131,36.67593256,28.845886578,45.012901213
"SEELA","50m","TOTAL",84.934,"N/A","N/A","SEELA 50m",18.770947629,41.009717806,32.244191232,50.794179456
"SEELA","70m","TOTAL",23.957,"N/A","N/A","SEELA 70m",22.972903793,29.085000605,18.961066096,42.475596541
"SEELA","90m","TOTAL",25.722,"N/A","N/A","SEELA 90m",14.315918015,33.015780697,26.298429974,40.62436608
"SHEEPCREEK","10m","TOTAL",45.611,"N/A","N/A","SHEEPCREEK 10m",42.231574916,91.353538041,70.079222239,113.755305103
"SHEEPCREEK","30m","TOTAL",43.165,"N/A","N/A","SHEEPCREEK 30m",18.803281549,41.93576095,33.139664676,51.357693214
"SHEEPCREEK","50m","TOTAL",34.027,"N/A","N/A","SHEEPCREEK 50m",10.628066086,27.830901165,22.509702921,33.192464721
"SHEEPCREEK","70m","TOTAL",29.72,"N/A","N/A","SHEEPCREEK 70m",2.36316956,5.973447357,4.83391707,7.235577369
"SHEEPCREEK","90m","TOTAL",29.446,"N/A","N/A","SHEEPCREEK 90m",2.554496492,5.517206833,4.271099128,6.801187708
"SIXTYMILE","50m","TOTAL",189.02,"N/A","N/A","SIXTYMILE 50m",64.664676097,140.282955756,110.150951825,174.153079466
"SIXTYMILE","70m","TOTAL",63.77,"N/A","N/A","SIXTYMILE 70m",10.273489487,21.225288374,16.394426484,28.19636531
"SIXTYMILE","90m","TOTAL",86.93,"N/A","N/A","SIXTYMILE 90m",60.630820984,115.103895604,87.007994038,146.873556836
"SOUTHSTONEBOY","10m","TOTAL",93.894,"N/A","N/A","SOUTHSTONEBOY 10m",31.262172909,66.652443888,51.652477834,82.756487348
"SOUTHSTONEBOY","30m","TOTAL",51.319,"N/A","N/A","SOUTHSTONEBOY 30m",14.807593919,30.789464928,23.986087654,38.774249439
"SOUTHSTONEBOY","70m","TOTAL",78.948,"N/A","N/A","SOUTHSTONEBOY 70m",27.641485479,57.804227577,44.994943596,72.694387101
"SOUTHSTONEBOY","90m","TOTAL",38.229,"N/A","N/A","SOUTHSTONEBOY 90m",12.029913542,27.080006851,21.327329953,33.581101094
"SPRINGRIVER","10m","TOTAL",45.047,"N/A","N/A","SPRINGRIVER 10m",14.495913574,31.740575238,24.946585603,39.462033025
"SPRINGRIVER","30m","TOTAL",22.815,"N/A","N/A","SPRINGRIVER 30m",6.35033462,15.47853656,12.469009692,18.817259611
"SPRINGRIVER","50m","TOTAL",27.785,"N/A","N/A","SPRINGRIVER 50m",16.693682148,34.25051134,26.502401967,43.196084478
"SPRINGRIVER","70m","TOTAL",21.594,"N/A","N/A","SPRINGRIVER 70m",8.40936204,17.596493778,13.695832951,22.111378813
"SPRINGRIVER","90m","TOTAL",34.342,"N/A","N/A","SPRINGRIVER 90m",15.37259033,32.66432846,25.46273348,40.843631922
"STONE01","10m","TOTAL",94.94,"N/A","N/A","STONE01 10m",19.508373887,34.879576572,25.777024361,45.126082556
"STONE01","30m","TOTAL",75.94,"N/A","N/A","STONE01 30m",24.224236874,39.256164792,28.178118295,52.483074006
"STONE01","50m","TOTAL",33.51,"N/A","N/A","STONE01 50m",17.815629389,26.793388562,18.934668967,36.494805719
"STONE01","70m","TOTAL",36.15,"N/A","N/A","STONE01 70m",17.423745602,27.196089727,19.32602644,36.907068931
"STONE01","90m","TOTAL",59.07,"N/A","N/A","STONE01 90m",7.849092077,12.20809671,8.753555768,16.294843671
"STONE02","10m","TOTAL",52.92,"N/A","N/A","STONE02 10m",35.423628659,76.114398166,59.44286965,95.085161373
"STONE02","30m","TOTAL",77.69,"N/A","N/A","STONE02 30m",43.893518125,95.330701911,74.499482592,118.570831284
"STONE02","50m","TOTAL",22.45,"N/A","N/A","STONE02 50m",3.77871442,8.947180126,7.075429876,10.722477133
"STONE02","70m","TOTAL",69.51,"N/A","N/A","STONE02 70m",16.714112404,38.615582252,30.659061186,47.536268016
"STONE02","90m","TOTAL",45.67,"N/A","N/A","STONE02 90m",13.689487772,29.124134882,23.003587076,36.673253066
"SWEDE","10m","TOTAL",77.913,"N/A","N/A","SWEDE 10m",52.754510277,88.202492057,63.979241999,116.68461667
"SWEDE","30m","TOTAL",100.681,"N/A","N/A","SWEDE 30m",49.061332073,56.458478647,35.6231831,84.584315792
"SWEDE","50m","TOTAL",77.523,"N/A","N/A","SWEDE 50m",40.983543551,49.709395028,32.070474939,72.930977806
"SWEDE","70m","TOTAL",23.747,"N/A","N/A","SWEDE 70m",48.053790252,65.19101368,43.575427599,92.644689687
"SWEDE","90m","TOTAL",49.226,"N/A","N/A","SWEDE 90m",40.239723415,44.770618413,27.24405295,67.779479832
"THISTLE","10m","TOTAL",89.896,"N/A","N/A","THISTLE 10m",77.121015041,89.093863525,54.992125501,132.007041494
"THISTLE","30m","TOTAL",86.504,"N/A","N/A","THISTLE 30m",42.344854221,67.631416166,48.852417682,90.080392615
"THISTLE","50m","TOTAL",54.99,"N/A","N/A","THISTLE 50m",40.323747733,69.822671959,51.163027716,91.764564444
"THISTLE","70m","TOTAL",84.473,"N/A","N/A","THISTLE 70m",16.613429274,25.709325709,18.039774481,34.394100041
"THISTLE","90m","TOTAL",75.366,"N/A","N/A","THISTLE 90m",26.073854293,29.338136163,17.467797112,42.807278027
"TOPOFTHEWORLD","10m","TOTAL",99.31,"N/A","N/A","TOPOFTHEWORLD 10m",143.10552431,245.266921213,179.220344687,322.938528814
"TOPOFTHEWORLD","30m","TOTAL",178.08,"N/A","N/A","TOPOFTHEWORLD 30m",235.98294828,389.0949758,280.05241731,516.0353647
"TOPOFTHEWORLD","70m","TOTAL",350.53,"N/A","N/A","TOPOFTHEWORLD 70m",97.14525862,160.49539037,116.01309911,212.74449265
"TOPOFTHEWORLD","90m","TOTAL",94.75,"N/A","N/A","TOPOFTHEWORLD 90m",63.057093041,109.055355185,80.209675467,142.733013366
"TOWYK","10m","TOTAL",34.31,"N/A","N/A","TOWYK 10m",6.077672534,15.957181551,12.875256507,18.819095959
"TOWYK","30m","TOTAL",49.14,"N/A","N/A","TOWYK 30m",6.981984413,17.728182607,14.332744751,21.246604034
"TOWYK","50m","TOTAL",56.83,"N/A","N/A","TOWYK 50m",8.938496524,23.844090855,19.682489051,28.589878177
"TOWYK","70m","TOTAL",66.41,"N/A","N/A","TOWYK 70m",14.183998253,36.802138166,30.221541148,44.447457807
"TOWYK","90m","TOTAL",23.11,"N/A","N/A","TOWYK 90m",1.488281941,3.782045277,3.173205958,4.609226156
"TWELVEMILE","0m","TOTAL",273.63,"N/A","N/A","TWELVEMILE 0m",1.305893629,3.11138338,2.488935858,3.807370628
"TWELVEMILE","10m","TOTAL",194.33,"N/A","N/A","TWELVEMILE 10m",14.095302707,25.957143273,19.421726087,33.590482674
"TWELVEMILE","30m","TOTAL",311.52,"N/A","N/A","TWELVEMILE 30m",63.794494436,109.551682369,81.817277778,141.572030421
"TWELVEMILE","50m","TOTAL",100.93,"N/A","N/A","TWELVEMILE 50m",3.49336916,7.122336361,5.691225487,9.210413993
"TWELVEMILE","90m","TOTAL",148.37,"N/A","N/A","TWELVEMILE 90m",12.326643154,25.44570653,18.996466727,31.6579118
"UPPERPALDO","10m","TOTAL",14.48,"N/A","N/A","UPPERPALDO 10m",3.521531567,6.204054034,4.607751184,8.097317837
"UPPERPALDO","30m","TOTAL",53.86,"N/A","N/A","UPPERPALDO 30m",5.728072613,7.100415242,4.602260805,10.313137388
"UPPERPALDO","50m","TOTAL",109.87,"N/A","N/A","UPPERPALDO 50m",50.973450309,87.552338686,63.962094025,114.956756558
"UPPERPALDO","70m","TOTAL",176.69,"N/A","N/A","UPPERPALDO 70m",97.415713996,167.702267967,122.543208329,219.958922118
"UPPERPALDO","90m","TOTAL",35.08,"N/A","N/A","UPPERPALDO 90m",20.358985941,34.733603195,25.303797158,45.712532276
"UPPERQUARRY","10m","TOTAL",62.892,"N/A","N/A","UPPERQUARRY 10m",132.753027226,153.257551483,94.647476468,227.470885473
"UPPERQUARRY","30m","TOTAL",35.043,"N/A","N/A","UPPERQUARRY 30m",28.334186358,34.50040157,21.99852299,50.19144518
"UPPERQUARRY","70m","TOTAL",28.005,"N/A","N/A","UPPERQUARRY 70m",38.926434092,41.239250113,24.220828428,63.114752213
"UPPERQUARRY","90m","TOTAL",63.068,"N/A","N/A","UPPERQUARRY 90m",44.447466784,54.464459207,34.755677742,79.203144567
"WHEATEAR","10m","TOTAL",61.747,"N/A","N/A","WHEATEAR 10m",28.934776673,51.09958834,37.761485055,66.674414165
"WHEATEAR","30m","TOTAL",48.832,"N/A","N/A","WHEATEAR 30m",12.229804224,25.011779938,19.326536675,31.598387554
"WHEATEAR","50m","TOTAL",11.031,"N/A","N/A","WHEATEAR 50m",4.88105875,10.345956535,8.075718181,12.95829394
"WHEATEAR","70m","TOTAL",20.362,"N/A","N/A","WHEATEAR 70m",8.36303023,20.893971935,16.923658632,25.286688856
"WHEATEAR","90m","TOTAL",2.595,"N/A","N/A","WHEATEAR 90m",0.125012253,0.106579693,0.053238109,0.178250364
"WICKERSHAM","10m","TOTAL",121.72,"N/A","N/A","WICKERSHAM 10m",16.09068724,34.571768437,26.291423719,42.9170473
"WICKERSHAM","30m","TOTAL",139.4,"N/A","N/A","WICKERSHAM 30m",55.68691769,101.209012231,75.740663648,131.120520187
"WICKERSHAM","50m","TOTAL",158.09,"N/A","N/A","WICKERSHAM 50m",35.159968772,62.810115226,46.202241415,80.82554226
"WICKERSHAM","60m","TOTAL",80.2,"N/A","N/A","WICKERSHAM 60m",56.736031837,117.956865606,91.001809605,147.054569453
"WICKERSHAM","70m","TOTAL",40.99,"N/A","N/A","WICKERSHAM 70m",18.567363617,41.412385084,31.589291953,50.895381801
"WICKERSHAM","89.5m","TOTAL",57.38,"N/A","N/A","WICKERSHAM 89.5m",24.080443737,41.994537231,30.151026294,55.623276339
"WICKERSHAM","90m","TOTAL",140.97,"N/A","N/A","WICKERSHAM 90m",13.19554059,24.08134406,17.869177092,31.64556116
"AMSUMMIT","10m","LICHENS",0,"0.01","0","AMSUMMIT 10m",0,0,0,0
"AMSUMMIT","30m","EVERGREEN SHRUBS",0,"0.01","0.27","AMSUMMIT 30m",0,0,0,0
"AMSUMMIT","30m","FORBS",0.97,"2.5","0","AMSUMMIT 30m",0,0,0,0
"AMSUMMIT","30m","LICHENS",0,"0","0","AMSUMMIT 30m",0,0,0,0
"AMSUMMIT","50m","EVERGREEN SHRUBS",0,"0","0","AMSUMMIT 50m",0,0,0,0
"AMSUMMIT","50m","LICHENS",2.37,"5.01","0","AMSUMMIT 50m",0,0,0,0
"AMSUMMIT","70m","LICHENS",0,"0","0","AMSUMMIT 70m",0,0,0,0
"AMSUMMIT","90m","EVERGREEN SHRUBS",0,"0","0.25","AMSUMMIT 90m",0,0,0,0
"AMSUMMIT","90m","LICHENS",0,"0","0","AMSUMMIT 90m",0,0,0,0
"AUFEIS","10m","LICHENS",0,"1","0","AUFEIS 10m",0,0,0,0
"AUFEIS","30m","LICHENS",0.23,"1","0","AUFEIS 30m",0,0,0,0
"AUFEIS","50m","LICHENS",0,"0","0","AUFEIS 50m",0,0,0,0
"AUFEIS","70m","LICHENS",0,"2","0","AUFEIS 70m",0,0,0,0
"AUFEIS","90m","LICHENS",0,"0","0","AUFEIS 90m",0,0,0,0
"BABBAGE","10m","LICHENS",0.299,"0.02","0","BABBAGE 10m",0,0,0,0
"BABBAGE","30m","LICHENS",0.651,"0.02","0","BABBAGE 30m",0,0,0,0
"BABBAGE","50m","LICHENS",0.506,"0.03","0","BABBAGE 50m",0,0,0,0
"BABBAGE","70m","LICHENS",4.642,"2.02","0","BABBAGE 70m",0,0,0,0
"BABBAGE","90m","LICHENS",2.488,"2.01","0","BABBAGE 90m",0,0,0,0
"BLOWRIVER","10m","LICHENS",0,"0","0","BLOWRIVER 10m",0,0,0,0
"BLOWRIVER","30m","LICHENS",0,"0","0","BLOWRIVER 30m",0,0,0,0
"BLOWRIVER","50m","EVERGREEN SHRUBS",0,"0","0","BLOWRIVER 50m",0,0,0,0
"BLOWRIVER","50m","FORBS",0.307,"0","0.03","BLOWRIVER 50m",0,0,0,0
"BLOWRIVER","50m","LICHENS",0,"0","0","BLOWRIVER 50m",0,0,0,0
"BLOWRIVER","70m","EVERGREEN SHRUBS",3.939,"0","0","BLOWRIVER 70m",0,0,0,0
"BLOWRIVER","70m","LICHENS",0,"0","0","BLOWRIVER 70m",0,0,0,0
"BLOWRIVER","90m","LICHENS",0,"0","0","BLOWRIVER 90m",0,0,0,0
"BROWNSCREEK","10m","DECIDUOUS SHRUBS",0,"0","0","BROWNSCREEK 10m",0,0,0,0
"BROWNSCREEK","10m","FORBS",0,"0","0","BROWNSCREEK 10m",0,0,0,0
"BROWNSCREEK","30m","DECIDUOUS SHRUBS",0,"0","0.31","BROWNSCREEK 30m",0,0,0,0
"BROWNSCREEK","30m","FORBS",0,"0","0","BROWNSCREEK 30m",0,0,0,0
"BROWNSCREEK","50m","EVERGREEN SHRUBS",0,"0","0.03","BROWNSCREEK 50m",0,0,0,0
"BROWNSCREEK","50m","FORBS",0,"0","0","BROWNSCREEK 50m",0,0,0,0
"BROWNSCREEK","50m","GRAMINOIDS",0,"0","0.12","BROWNSCREEK 50m",0,0,0,0
"BROWNSCREEK","50m","LICHENS",45.01,"13","0","BROWNSCREEK 50m",0,0,0,0
"BROWNSCREEK","70m","FORBS",0,"0","0","BROWNSCREEK 70m",0,0,0,0
"BROWNSCREEK","90m","FORBS",0,"0","0","BROWNSCREEK 90m",0,0,0,0
"BUTLER","10m","FORBS",0.414,"0.04","0","BUTLER 10m",0,0,0,0
"BUTLER","30m","FORBS",0.012,"0.02","0","BUTLER 30m",0,0,0,0
"BUTLER","50m","DECIDUOUS SHRUBS",0,"0","0","BUTLER 50m",0,0,0,0
"BUTLER","50m","FORBS",0.293,"1.02","0","BUTLER 50m",0,0,0,0
"BUTLER","70m","DECIDUOUS SHRUBS",0,"0","0","BUTLER 70m",0,0,0,0
"BUTLER","70m","EVERGREEN SHRUBS",0,"0","0","BUTLER 70m",0,0,0,0
"BUTLER","70m","FORBS",0,"0","0","BUTLER 70m",0,0,0,0
"BUTLER","90m","DECIDUOUS SHRUBS",0,"0","0.31","BUTLER 90m",0,0,0,0
"BUTLER","90m","FORBS",0,"0","0","BUTLER 90m",0,0,0,0
"CALF","10m","LICHENS",3.751,"4.01","0","CALF 10m",0,0,0,0
"CALF","30m","LICHENS",0.387,"0","0","CALF 30m",0,0,0,0
"CALF","50m","LICHENS",0,"0.01","0","CALF 50m",0,0,0,0
"CALF","70m","LICHENS",0,"0","0","CALF 70m",0,0,0,0
"CALF","90m","LICHENS",0,"0","0","CALF 90m",0,0,0,0
"COALCREEK","10m","FORBS",0,"0","0","COALCREEK 10m",0,0,0,0
"COALCREEK","30m","FORBS",0,"0","0","COALCREEK 30m",0,0,0,0
"COALCREEK","50m","FORBS",0.109,"0.01","0","COALCREEK 50m",0,0,0,0
"COALCREEK","70m","FORBS",0,"0","0","COALCREEK 70m",0,0,0,0
"COALCREEK","90m","DECIDUOUS SHRUBS",0,"0","0","COALCREEK 90m",0,0,0,0
"COALCREEK","90m","FORBS",0.143,"0.01","0","COALCREEK 90m",0,0,0,0
"COALCREEK","90m","GRAMINOIDS",0.05,"0.01","0.14","COALCREEK 90m",0,0,0,0
"DEW","10m","LICHENS",14.966,"4.03","0","DEW 10m",0,0,0,0
"EXCELSIOR","10m","FORBS",0,"0.01","0","EXCELSIOR 10m",0,0,0,0
"EXCELSIOR","30m","FORBS",0,"1.01","0","EXCELSIOR 30m",0,0,0,0
"EXCELSIOR","50m","DECIDUOUS SHRUBS",0,"0","0","EXCELSIOR 50m",0,0,0,0
"EXCELSIOR","50m","FORBS",0,"0","0","EXCELSIOR 50m",0,0,0,0
"EXCELSIOR","70m","FORBS",0,"0","0","EXCELSIOR 70m",0,0,0,0
"EXCELSIOR","90m","FORBS",1.373,"0","0","EXCELSIOR 90m",0,0,0,0
"FIRTH","10m","FORBS",2.53,"0.02","0","FIRTH 10m",0,0,0,0
"FIRTH","10m","LICHENS",0,"0","0","FIRTH 10m",0,0,0,0
"FIRTH","30m","LICHENS",0,"0","0","FIRTH 30m",0,0,0,0
"FIRTH","50m","LICHENS",0,"0","0","FIRTH 50m",0,0,0,0
"FIRTH","70m","LICHENS",0,"0","0","FIRTH 70m",0,0,0,0
"FIRTH","90m","LICHENS",0,"0.01","0","FIRTH 90m",0,0,0,0
"FRYINGPAN","10m","FORBS",0,"0","0","FRYINGPAN 10m",0,0,0,0
"FRYINGPAN","10m","LICHENS",0,"0","0","FRYINGPAN 10m",0,0,0,0
"FRYINGPAN","50m","FORBS",0,"0","0.06","FRYINGPAN 50m",0,0,0,0
"FRYINGPAN","70m","FORBS",0,"0","0","FRYINGPAN 70m",0,0,0,0
"FRYINGPAN","90m","FORBS",0.34,"0","0","FRYINGPAN 90m",0,0,0,0
"GRANITE","10m","LICHENS",0,"0","0","GRANITE 10m",0,0,0,0
"GRANITE","30m","EVERGREEN SHRUBS",8.47,"0","0.04","GRANITE 30m",0,0,0,0
"GRANITE","30m","LICHENS",0,"0","0","GRANITE 30m",0,0,0,0
"GRANITE","50m","DECIDUOUS SHRUBS",34.11,"28","0.08","GRANITE 50m",0,0,0,0
"GRANITE","50m","LICHENS",0,"0","0","GRANITE 50m",0,0,0,0
"GRANITE","70m","LICHENS",0,"0","0","GRANITE 70m",0,0,0,0
"GRANITE","90m","LICHENS",0,"0","0","GRANITE 90m",0,0,0,0
"GULCH","10m","LICHENS",0,"0","0","GULCH 10m",0,0,0,0
"GULCH","30m","LICHENS",0,"0.01","0","GULCH 30m",0,0,0,0
"GULCH","50m","LICHENS",0,"0","0","GULCH 50m",0,0,0,0
"GULCH","70m","LICHENS",0,"0","0","GULCH 70m",0,0,0,0
"GULCH","90m","LICHENS",0,"0","0","GULCH 90m",0,0,0,0
"KINGSOLOMON","10m","GRAMINOIDS",1.153,"1","0","KINGSOLOMON 10m",0,0,0,0
"KINGSOLOMON","30m","FORBS",0,"0","0.05","KINGSOLOMON 30m",0,0,0,0
"KINGSOLOMON","30m","GRAMINOIDS",1.699,"0.01","0","KINGSOLOMON 30m",0,0,0,0
"LOWERQUARRY","10m","FORBS",0,"0","0.06","LOWERQUARRY 10m",0,0,0,0
"LOWERQUARRY","50m","DECIDUOUS SHRUBS",2.942,"3","0.03","LOWERQUARRY 50m",0,0,0,0
"MATSONCREEK","10m","FORBS",0,"0","0","MATSONCREEK 10m",0,0,0,0
"MATSONCREEK","10m","LICHENS",1.01,"5","0","MATSONCREEK 10m",0,0,0,0
"MATSONCREEK","30m","FORBS",0,"0","0","MATSONCREEK 30m",0,0,0,0
"MATSONCREEK","50m","FORBS",0,"0","0","MATSONCREEK 50m",0,0,0,0
"MATSONCREEK","50m","LICHENS",3.43,"5","0","MATSONCREEK 50m",0,0,0,0
"MATSONCREEK","70m","FORBS",0,"0","0","MATSONCREEK 70m",0,0,0,0
"MATSONCREEK","70m","LICHENS",3.89,"10","0","MATSONCREEK 70m",0,0,0,0
"MATSONCREEK","90m","FORBS",0.12,"1","0","MATSONCREEK 90m",0,0,0,0
"MOLLYCREEK","10m","FORBS",0,"0","0","MOLLYCREEK 10m",0,0,0,0
"MOLLYCREEK","10m","LICHENS",2.57,"0.01","0","MOLLYCREEK 10m",0,0,0,0
"MOLLYCREEK","30m","FORBS",0,"0","0","MOLLYCREEK 30m",0,0,0,0
"MOLLYCREEK","50m","FORBS",0,"0","0","MOLLYCREEK 50m",0,0,0,0
"MOLLYCREEK","70m","FORBS",0,"0","0","MOLLYCREEK 70m",0,0,0,0
"MOLLYCREEK","90m","FORBS",0,"0","0","MOLLYCREEK 90m",0,0,0,0
"OBRIAN","10m","DECIDUOUS SHRUBS",0,"0","0.07","OBRIAN 10m",0,0,0,0
"OGILVIE","30m","LICHENS",9.344,"0.01","0","OGILVIE 30m",0,0,0,0
"OGILVIE","90m","GRAMINOIDS",0,"0","0.15","OGILVIE 90m",0,0,0,0
"OGILVIE","90m","LICHENS",11.115,"6","0","OGILVIE 90m",0,0,0,0
"PAGE","10m","LICHENS",0.091,"0.01","0","PAGE 10m",0,0,0,0
"PAGE","30m","LICHENS",2.102,"0.01","0","PAGE 30m",0,0,0,0
"PAGE","50m","LICHENS",9.114,"6.01","0","PAGE 50m",0,0,0,0
"PAGE","70m","LICHENS",0,"0","0","PAGE 70m",0,0,0,0
"PAGE","90m","LICHENS",0,"0","0","PAGE 90m",0,0,0,0
"PEDRO","10m","LICHENS",1.699,"0.01","0","PEDRO 10m",0,0,0,0
"PEDRO","30m","LICHENS",0,"0","0","PEDRO 30m",0,0,0,0
"PEDRO","50m","LICHENS",0,"0","0","PEDRO 50m",0,0,0,0
"PEDRO","70m","LICHENS",0,"0","0","PEDRO 70m",0,0,0,0
"PEDRO","90m","GRAMINOIDS",1.034,"0","0.45","PEDRO 90m",0,0,0,0
"PEDRO","90m","LICHENS",5.067,"2","0","PEDRO 90m",0,0,0,0
"PINNELL","30m","FORBS",0.463,"2.01","0","PINNELL 30m",0,0,0,0
