site_code,quadrat_num,species_code,cover_percent,PFT_fine,PFT_coarse,site_date,measurement_scale
BABBAGE,50m,CETCUC,0.01,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,50m,PELTI,0.01,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,50m,LITTER,0.01,LITTER,LITTER,7/15/2019,0.25
BABBAGE,50m,CAREX,9,SEDGES,GRAMINOIDS,7/15/2019,0.25
BABBAGE,50m,ERIVAG,9,SEDGES,GRAMINOIDS,7/15/2019,0.25
BABBAGE,60m,VACULI,4,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,60m,BETNAN,1,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,60m,ARCRUB,2,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,60m,VACVIT,4,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,60m,LEDPAL,5,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,60m,POLBIS,2,FORBS,FORBS,7/15/2019,0.25
BABBAGE,60m,ARCLAT,2,GRASSES,GRAMINOIDS,7/15/2019,0.25
BABBAGE,60m,CAREX,80,SEDGES,GRAMINOIDS,7/15/2019,0.25
BABBAGE,70m,MOSS,5,BRYOPHYTES,BRYOPHYTES,7/15/2019,0.25
BABBAGE,70m,BETNAN,43,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,70m,VACULI,0.01,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,70m,VACVIT,8,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,70m,LEDPAL,38,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,70m,PEDLAB,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,70m,POLBIS,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,70m,ASTER,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,70m,THAMN,0.01,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,70m,CETCUC,0.01,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,70m,PELTI,2,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,70m,LITTER,2,LITTER,LITTER,7/15/2019,0.25
BABBAGE,70m,CAREX,2,SEDGES,GRAMINOIDS,7/15/2019,0.25
BABBAGE,80m,MOSS,25,BRYOPHYTES,BRYOPHYTES,7/15/2019,0.25
BABBAGE,80m,SALGLA,3,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,80m,VACULI,48,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,80m,ARCRUB,3,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,80m,SALRET,7,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,80m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,80m,LEDPAL,0.01,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,80m,EMPNIG,0.01,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,80m,ASTER,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,80m,SAXNEL,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,80m,LUPARC,2,FORBS,FORBS,7/15/2019,0.25
BABBAGE,80m,PEDCAP,1,FORBS,FORBS,7/15/2019,0.25
BABBAGE,80m,STELON,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,80m,SAUANG,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,80m,ARCLAT,3,GRASSES,GRAMINOIDS,7/15/2019,0.25
BABBAGE,80m,PELTI,0.01,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,80m,CETCUC,0.01,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,80m,CLASTE,0.01,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,80m,LITTER,0.01,LITTER,LITTER,7/15/2019,0.25
BABBAGE,80m,LUZUL,0.01,RUSHES,GRAMINOIDS,7/15/2019,0.25
BABBAGE,80m,CAREX,3,SEDGES,GRAMINOIDS,7/15/2019,0.25
BABBAGE,90m,MOSS,6,BRYOPHYTES,BRYOPHYTES,7/15/2019,0.25
BABBAGE,90m,SALGLA,9,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,90m,BETNAN,9,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,90m,VACULI,22,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,90m,SALRET,1,DECIDUOUS SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,90m,VACVIT,26,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,90m,LEDPAL,0.01,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,90m,EMPNIG,12,EVERGREEN SHRUBS,SHRUBS,7/15/2019,0.25
BABBAGE,90m,LUPARC,1,FORBS,FORBS,7/15/2019,0.25
BABBAGE,90m,PEDLAB,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,90m,PYRGRA,1,FORBS,FORBS,7/15/2019,0.25
BABBAGE,90m,PEDCAP,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,90m,POLBIS,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,90m,SAUANG,1,FORBS,FORBS,7/15/2019,0.25
BABBAGE,90m,ASTER,0.01,FORBS,FORBS,7/15/2019,0.25
BABBAGE,90m,ARCLAT,6,GRASSES,GRAMINOIDS,7/15/2019,0.25
BABBAGE,90m,CETCUC,0.01,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,90m,PELTI,2,LICHENS,LICHENS,7/15/2019,0.25
BABBAGE,90m,LITTER,2,LITTER,LITTER,7/15/2019,0.25
BABBAGE,90m,CAREX,2,SEDGES,GRAMINOIDS,7/15/2019,0.25
BIGHILL,0m,MOSS,24,BRYOPHYTES,BRYOPHYTES,8/1/2019,0.25
BIGHILL,0m,SALPHL,4,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,0m,DRYAS,20,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,0m,CASTET,20,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,0m,DIALAP,1,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,0m,HIEALP,4,GRASSES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,0m,THAMN,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,0m,CETCUC,4,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,0m,CETNIV,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,0m,BRYOR,2,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,0m,SPHGLO,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,0m,ALECT,4,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,0m,CLASTE,5,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,0m,CRUSTOSE,7,LITTER,LITTER,8/1/2019,0.25
BIGHILL,0m,LITTER,0.01,LITTER,LITTER,8/1/2019,0.25
BIGHILL,0m,ROCK,1,ROCKS,ROCKS,8/1/2019,0.25
BIGHILL,0m,CAREX,3,SEDGES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,10m,BRYOR,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,10m,ALECT,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,10m,CLASTE,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,10m,PELTI,40,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,10m,CRUSTOSE,56,LITTER,LITTER,8/1/2019,0.25
BIGHILL,10m,LITTER,0.01,LITTER,LITTER,8/1/2019,0.25
BIGHILL,10m,ROCK,4,ROCKS,ROCKS,8/1/2019,0.25
BIGHILL,20m,MOSS,30,BRYOPHYTES,BRYOPHYTES,8/1/2019,0.25
BIGHILL,20m,SALPHL,2,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,20m,VACVIT,2,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,20m,DRYAS,18,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,20m,DIALAP,12,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,20m,PEDCAP,1,FORBS,FORBS,8/1/2019,0.25
BIGHILL,20m,ARNFRI,2,FORBS,FORBS,8/1/2019,0.25
BIGHILL,20m,HIEALP,3,GRASSES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,20m,THAMN,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,20m,CETCUC,12,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,20m,CETNIV,2,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,20m,BRYOR,3,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,20m,CLASTE,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,20m,STEREO,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,20m,CRUSTOSE,3,LITTER,LITTER,8/1/2019,0.25
BIGHILL,20m,LITTER,6,LITTER,LITTER,8/1/2019,0.25
BIGHILL,20m,ROCK,1,ROCKS,ROCKS,8/1/2019,0.25
BIGHILL,20m,CAREX,2,SEDGES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,30m,BARE,8,BARE GROUND,BARE GROUND,8/1/2019,0.25
BIGHILL,30m,MOSS,16,BRYOPHYTES,BRYOPHYTES,8/1/2019,0.25
BIGHILL,30m,SALPHL,2,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,30m,DRYAS,20,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,30m,SYNBOR,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,30m,OXYTR,2,FORBS,FORBS,8/1/2019,0.25
BIGHILL,30m,POLYG,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,30m,HIEALP,0.01,GRASSES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,30m,THAMN,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,30m,CETCUC,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,30m,BRYOR,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,30m,SPHGLO,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,30m,STEREO,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,30m,CRUSTOSE,10,LITTER,LITTER,8/1/2019,0.25
BIGHILL,30m,LITTER,0.01,LITTER,LITTER,8/1/2019,0.25
BIGHILL,30m,ROCK,40,ROCKS,ROCKS,8/1/2019,0.25
BIGHILL,30m,CAREX,2,SEDGES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,40m,MOSS,16,BRYOPHYTES,BRYOPHYTES,8/1/2019,0.25
BIGHILL,40m,SALPUL,20,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,40m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,40m,SENATR,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,40m,HIEALP,16,GRASSES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,40m,THAMN,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,40m,CETCUC,3,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,40m,CLASTE,2,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,40m,DACARC,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,40m,MASRIC,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,40m,CRUSTOSE,3,LITTER,LITTER,8/1/2019,0.25
BIGHILL,40m,LITTER,15,LITTER,LITTER,8/1/2019,0.25
BIGHILL,40m,ROCK,3,ROCKS,ROCKS,8/1/2019,0.25
BIGHILL,40m,LUZUL,0.01,RUSHES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,40m,CAREX,16,SEDGES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,50m,MOSS,28,BRYOPHYTES,BRYOPHYTES,8/1/2019,0.25
BIGHILL,50m,SALPHL,2,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,50m,VACVIT,10,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,50m,DRYAS,55,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,50m,HIEALP,3,GRASSES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,50m,THAMN,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,50m,CETCUC,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,50m,CETNIV,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,50m,BRYOR,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,50m,STEREO,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,50m,LITTER,0.01,LITTER,LITTER,8/1/2019,0.25
BIGHILL,50m,LUZUL,0.01,RUSHES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,50m,SCAT,0.01,SCAT,SCAT,8/1/2019,0.25
BIGHILL,50m,CAREX,0.01,SEDGES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,60m,MOSS,26,BRYOPHYTES,BRYOPHYTES,8/1/2019,0.25
BIGHILL,60m,SALPUL,10,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,60m,DRYAS,20,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,60m,HIEALP,6,GRASSES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,60m,CLADO,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,60m,THAMN,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,60m,CETCUC,5,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,60m,CETNIV,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,60m,BRYOR,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,60m,SPHGLO,2,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,60m,ALECT,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,60m,CLASTE,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,60m,DACARC,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,60m,CRUSTOSE,20,LITTER,LITTER,8/1/2019,0.25
BIGHILL,60m,ROCK,4,ROCKS,ROCKS,8/1/2019,0.25
BIGHILL,60m,CAREX,6,SEDGES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,70m,MOSS,40,BRYOPHYTES,BRYOPHYTES,8/1/2019,0.25
BIGHILL,70m,SALPHL,7,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,70m,SALPUL,1,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,70m,VACVIT,4,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,70m,DRYAS,30,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,70m,HIEALP,1,GRASSES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,70m,THAMN,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,70m,CETCUC,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,70m,CETNIV,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,70m,BRYOR,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,70m,SPHGLO,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,70m,ALECT,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,70m,CLASTE,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,70m,LITTER,0.01,LITTER,LITTER,8/1/2019,0.25
BIGHILL,70m,LUZUL,0.01,RUSHES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,70m,SCAT,0.01,SCAT,SCAT,8/1/2019,0.25
BIGHILL,70m,CAREX,16,SEDGES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,80m,MOSS,52,BRYOPHYTES,BRYOPHYTES,8/1/2019,0.25
BIGHILL,80m,SALPHL,7,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,80m,SALPUL,16,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,80m,VACVIT,2,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,80m,DRYAS,12,EVERGREEN SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,80m,CAMLAS,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,80m,THAMN,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,80m,CETCUC,3,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,80m,CETNIV,1,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,80m,BRYOR,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,80m,CLASTE,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,80m,STEREO,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,80m,CAREX,7,SEDGES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,90m,MOSS,60,BRYOPHYTES,BRYOPHYTES,8/1/2019,0.25
BIGHILL,90m,SALPHL,0.01,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,90m,SALPUL,12,DECIDUOUS SHRUBS,SHRUBS,8/1/2019,0.25
BIGHILL,90m,PETFRI,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,90m,SENATR,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,90m,STELL,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,90m,PEDIC,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,90m,POLYG,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,90m,CAMLAS,0.01,FORBS,FORBS,8/1/2019,0.25
BIGHILL,90m,THAMN,0.01,LICHENS,LICHENS,8/1/2019,0.25
BIGHILL,90m,LITTER,0.01,LITTER,LITTER,8/1/2019,0.25
BIGHILL,90m,LUZUL,0.01,RUSHES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,90m,CAREX,24,SEDGES,GRAMINOIDS,8/1/2019,0.25
BIGHILL,90m,WATER,4,WATER,WATER,8/1/2019,0.25
BLOWRIVER,0m,MOSS,8,BRYOPHYTES,BRYOPHYTES,7/19/2019,0.25
BLOWRIVER,0m,SALPUL,23,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,0m,BETNAN,4,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,0m,VACULI,2,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,0m,LEDDEC,1,EVERGREEN SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,0m,VACVIT,9,EVERGREEN SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,0m,RUBCHA,1,FORBS,FORBS,7/19/2019,0.25
BLOWRIVER,0m,POLYG,0.01,FORBS,FORBS,7/19/2019,0.25
BLOWRIVER,0m,PELAPH,12,LICHENS,LICHENS,7/19/2019,0.25
BLOWRIVER,0m,LITTER,10,LITTER,LITTER,7/19/2019,0.25
BLOWRIVER,0m,ERIVAG,30,SEDGES,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,0m,TUSSOCK,,TUSSOCK,TUSSOCK,7/19/2019,0.25
BLOWRIVER,10m,MOSS,25,BRYOPHYTES,BRYOPHYTES,7/19/2019,0.25
BLOWRIVER,10m,SPISTE,4,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,10m,VACULI,6,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,10m,LEDDEC,6,EVERGREEN SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,10m,VACVIT,1,EVERGREEN SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,10m,RUBCHA,1,FORBS,FORBS,7/19/2019,0.25
BLOWRIVER,10m,ERIVAG,57,SEDGES,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,10m,TUSSOCK,,TUSSOCK,TUSSOCK,7/19/2019,0.25
BLOWRIVER,20m,MOSS,4,BRYOPHYTES,BRYOPHYTES,7/19/2019,0.25
BLOWRIVER,20m,BETNAN,6,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,20m,LEDDEC,8,EVERGREEN SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,20m,VACVIT,2,EVERGREEN SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,20m,RUBCHA,9,FORBS,FORBS,7/19/2019,0.25
BLOWRIVER,20m,LITTER,4,LITTER,LITTER,7/19/2019,0.25
BLOWRIVER,20m,ERIVAG,67,SEDGES,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,20m,TUSSOCK,,TUSSOCK,TUSSOCK,7/19/2019,0.25
BLOWRIVER,30m,MOSS,8,BRYOPHYTES,BRYOPHYTES,7/19/2019,0.25
BLOWRIVER,30m,BETNAN,10,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,30m,LEDDEC,5,EVERGREEN SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,30m,ERIVAG,77,SEDGES,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,30m,TUSSOCK,,TUSSOCK,TUSSOCK,7/19/2019,0.25
BLOWRIVER,40m,MOSS,3,BRYOPHYTES,BRYOPHYTES,7/19/2019,0.25
BLOWRIVER,40m,SALPUL,22,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,40m,BETNAN,23,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,40m,PELAPH,5,LICHENS,LICHENS,7/19/2019,0.25
BLOWRIVER,40m,LITTER,12,LITTER,LITTER,7/19/2019,0.25
BLOWRIVER,40m,ERIVAG,35,SEDGES,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,40m,TUSSOCK,,TUSSOCK,TUSSOCK,7/19/2019,0.25
BLOWRIVER,50m,SALPUL,60,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,50m,ERIOP,40,SEDGES,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,60m,SALPUL,35,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,60m,EQUIS,20,HORSETAILS,FORBS,7/19/2019,0.25
BLOWRIVER,60m,LITTER,40,LITTER,LITTER,7/19/2019,0.25
BLOWRIVER,60m,CAREX,5,SEDGES,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,70m,MOSS,3,BRYOPHYTES,BRYOPHYTES,7/19/2019,0.25
BLOWRIVER,70m,SALPUL,28,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,70m,BETNAN,2,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,70m,SPISTE,4,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,70m,VACULI,1,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,70m,SALIX,29,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,70m,GRASS UNK,4,GRAMINOIDS,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,70m,EQUIS,0.01,HORSETAILS,FORBS,7/19/2019,0.25
BLOWRIVER,70m,LITTER,25,LITTER,LITTER,7/19/2019,0.25
BLOWRIVER,70m,CAREX,4,SEDGES,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,80m,BARE,5,BARE GROUND,BARE GROUND,7/19/2019,0.25
BLOWRIVER,80m,SALPUL,5,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,80m,BETNAN,15,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,80m,EQUIS,0.01,HORSETAILS,FORBS,7/19/2019,0.25
BLOWRIVER,80m,ERIANG,75,SEDGES,GRAMINOIDS,7/19/2019,0.25
BLOWRIVER,90m,MOSS,25,BRYOPHYTES,BRYOPHYTES,7/19/2019,0.25
BLOWRIVER,90m,SALPUL,43,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,90m,BETNAN,4,DECIDUOUS SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,90m,LEDDEC,1,EVERGREEN SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,90m,VACVIT,2,EVERGREEN SHRUBS,SHRUBS,7/19/2019,0.25
BLOWRIVER,90m,CAREX,25,SEDGES,GRAMINOIDS,7/19/2019,0.25
BROWNSCREEK,0m,BARE,3,BARE GROUND,BARE GROUND,8/5/2019,0.25
BROWNSCREEK,0m,MOSS,3,BRYOPHYTES,BRYOPHYTES,8/5/2019,0.25
BROWNSCREEK,0m,SALPHL,8,DECIDUOUS SHRUBS,SHRUBS,8/5/2019,0.25
BROWNSCREEK,0m,DRYOCT,22,EVERGREEN SHRUBS,SHRUBS,8/5/2019,0.25
BROWNSCREEK,0m,FESTU,3,GRASSES,GRAMINOIDS,8/5/2019,0.25
BROWNSCREEK,0m,CETCUC,1,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,0m,STEREO,1,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,0m,PELTI,2,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,0m,CETNIV,1,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,0m,BRYOR,0.01,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,0m,PARME,0.01,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,0m,SPHGLO,1,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,0m,CRUSTOSE,4,LITTER,LITTER,8/5/2019,0.25
BROWNSCREEK,0m,LITTER,47,LITTER,LITTER,8/5/2019,0.25
BROWNSCREEK,0m,ROCK,4,ROCKS,ROCKS,8/5/2019,0.25
BROWNSCREEK,10m,MOSS,22,BRYOPHYTES,BRYOPHYTES,8/5/2019,0.25
BROWNSCREEK,10m,DRYOCT,30,EVERGREEN SHRUBS,SHRUBS,8/5/2019,0.25
BROWNSCREEK,10m,FESTU,3,GRASSES,GRAMINOIDS,8/5/2019,0.25
BROWNSCREEK,10m,CETCUC,8,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,10m,CETNIV,8,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,10m,CETISL,1,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,10m,BRYOR,3,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,10m,PELTI,1,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,10m,ALECT,1,LICHENS,LICHENS,8/5/2019,0.25
BROWNSCREEK,10m,LITTER,22,LITTER,LITTER,8/5/2019,0.25
